"time","site_id","SAIDI","est_uncertainty"
"1553472000000","111","1.623415","0"
"1553472000000","123","3.429268","0"
"1553472000000","135","3.783949","0"
"1553472000000","141","5.203253","0"
"1553472000000","147","1.694825","0"
"1553472000000","148","19.624835","0"
"1553472000000","156","0.327243","0"
"1553472000000","177","3.687444","0"
"1553472000000","178","20.517016","0"
"1553472000000","179","6.143413","0"
"1553472000000","185","2.582778","0"
"1553472000000","187","3.453458","0"
"1553472000000","247","0","0"
"1553472000000","265","7.843062","0"
"1553472000000","270","0","0"
"1553472000000","302","4.422545","0"
"1553472000000","308","20.759015","0"
"1553472000000","318","1.540948","0"
"1553472000000","323","4.266615","0"
"1553472000000","331","5.44703","0"
"1553472000000","337","3.680583","0"
"1553472000000","342","0.487578","0"
"1553472000000","346","10.432268","0"
"1553472000000","350","0.1087","0"
"1553472000000","352","6.136166","0"
"1553472000000","354","0.291045","0"
"1553472000000","356","5.777867","0"
"1553472000000","366","0","0"
"1553472000000","382","4.504287","0"
"1553472000000","383","7.123275","0"
"1553472000000","385","20.78561","0"
"1553472000000","386","2.25748","0"
"1553472000000","387","13.543596","0"
"1553472000000","403","1.829361","0"
"1553472000000","418","9.134618","0"
"1553472000000","433","16.781034","0"
"1553472000000","440","4.229089","0"
"1553472000000","447","6.614298","0"
"1553472000000","448","3.5029","0"
"1553472000000","463","1.812185","0"
"1553472000000","472","16.745211","0"
"1554076800000","21","16.13435","0"
"1554076800000","27","8.005443","0"
"1554076800000","34","28.48947","0"
"1554076800000","44","18.89056","0"
"1554076800000","45","10.755364","0"
"1554076800000","57","9.158434","0"
"1554076800000","64","27.846866","0"
"1554076800000","69","4.932278","0"
"1554076800000","74","24.63251","0"
"1554076800000","85","5.761492","0"
"1554076800000","110","15.866908","0"
"1554076800000","111","28.278101","0"
"1554076800000","125","19.78324","0"
"1554076800000","135","15.052168","0"
"1554076800000","141","43.883594","0"
"1554076800000","147","11.409594","0"
"1554076800000","148","32.561441","0"
"1554076800000","156","13.906169","0"
"1554076800000","177","7.827689","0"
"1554076800000","178","25.567954","0"
"1554076800000","179","0","0"
"1554076800000","185","0","0"
"1554076800000","187","13.364305","0"
"1554076800000","247","23.012312","0"
"1554076800000","249","9.038748","0"
"1554076800000","265","16.545926","0"
"1554076800000","270","9.103764","0"
"1554076800000","272","1.12696","0"
"1554076800000","302","6.858267","0"
"1554076800000","308","1.244572","0"
"1554076800000","318","11.094181","0"
"1554076800000","323","9.758819","0"
"1554076800000","337","11.391758","0"
"1554076800000","342","12.980692","0"
"1554076800000","346","20.576403","0"
"1554076800000","350","10.572433","0"
"1554076800000","352","25.913126","0"
"1554076800000","354","6.777122","0"
"1554076800000","356","8.626606","0"
"1554076800000","366","5.051235","0"
"1554076800000","382","8.014716","0"
"1554076800000","383","22.987267","0"
"1554076800000","385","1.014394","0"
"1554076800000","387","12.709689","0"
"1554076800000","403","10.612878","0"
"1554076800000","412","8.884085","0"
"1554076800000","433","1.183419","0"
"1554076800000","440","26.522415","0"
"1554076800000","447","14.644398","0"
"1554076800000","448","26.707055","0"
"1554076800000","463","12.085975","0"
"1554076800000","472","24.799439","0"
"1554681600000","21","2.159127","0"
"1554681600000","27","8.735778","0"
"1554681600000","34","0.557591","0"
"1554681600000","38","2.525844","0"
"1554681600000","44","6.922283","0"
"1554681600000","45","13.074305","0"
"1554681600000","57","12.642907","0"
"1554681600000","64","7.480653","0"
"1554681600000","74","5.757708","0"
"1554681600000","85","0","0"
"1554681600000","110","0","0"
"1554681600000","111","0.530629","0"
"1554681600000","135","0.664943","0"
"1554681600000","141","0.378384","0"
"1554681600000","147","2.01681","0"
"1554681600000","148","4.986581","0"
"1554681600000","156","0","0"
"1554681600000","177","4.08128","0"
"1554681600000","178","0","0"
"1554681600000","179","0","0"
"1554681600000","185","0.362124","0"
"1554681600000","247","0.496628","0"
"1554681600000","249","0","0"
"1554681600000","265","0","0"
"1554681600000","270","0.305497","0"
"1554681600000","272","10.487015","0"
"1554681600000","302","5.95726","0"
"1554681600000","308","18.147783","0"
"1554681600000","313","0","0"
"1554681600000","318","9.185653","0"
"1554681600000","323","4.115371","0"
"1554681600000","331","2.134787","0"
"1554681600000","332","0","0"
"1554681600000","337","5.642358","0"
"1554681600000","346","0","0"
"1554681600000","347","0","0"
"1554681600000","350","2.642322","0"
"1554681600000","352","6.52087","0"
"1554681600000","354","4.942881","0"
"1554681600000","356","0.202327","0"
"1554681600000","366","0.384751","0"
"1554681600000","382","0.498102","0"
"1554681600000","383","3.425751","0"
"1554681600000","385","8.025336","0"
"1554681600000","386","0.422024","0"
"1554681600000","387","0","0"
"1554681600000","403","4.841326","0"
"1554681600000","418","0.745247","0"
"1554681600000","433","9.057632","0"
"1554681600000","440","4.55681","0"
"1554681600000","447","8.191804","0"
"1554681600000","448","3.573528","0"
"1554681600000","463","0","0"
"1554681600000","472","0","0"
"1555286400000","21","4.403775","0"
"1555286400000","27","5.690722","0"
"1555286400000","34","8.415197","0"
"1555286400000","38","20.489518","0"
"1555286400000","44","12.433245","0"
"1555286400000","45","2.69109","0"
"1555286400000","57","5.018073","0"
"1555286400000","64","7.599677","0"
"1555286400000","74","7.673651","0"
"1555286400000","85","2.106821","0"
"1555286400000","110","8.138531","0"
"1555286400000","111","8.49066","0"
"1555286400000","135","11.887735","0"
"1555286400000","141","6.598437","0"
"1555286400000","142","4.569852","0"
"1555286400000","147","1.066135","0"
"1555286400000","148","5.50792","0"
"1555286400000","156","8.619742","0"
"1555286400000","177","5.492574","0"
